P1_B2004,P1_B2016,P1_B3004,P1_B3005,P1_B4002,P1_B4005,P1_B400B,P1_B4022,P1_FCV01D,P1_FCV01Z,P1_FCV02D,P1_FCV02Z,P1_FCV03D,P1_FCV03Z,P1_FT01,P1_FT01Z,P1_FT02,P1_FT02Z,P1_FT03,P1_FT03Z,P1_LCV01D,P1_LCV01Z,P1_LIT01,P1_PCV01D,P1_PCV01Z,P1_PCV02D,P1_PCV02Z,P1_PIT01,P1_PIT02,P1_PP01AD,P1_PP01AR,P1_TIT01,P1_TIT02,P2_24Vdc,P2_CO_rpm,P2_HILout,P2_MSD,P2_SIT01,P2_SIT02,P2_VT01,P2_VXT02,P2_VXT03,P2_VYT02,P2_VYT03,P3_FIT01,P3_LCP01D,P3_LCV01D,P3_LIT01,P3_PIT01,P4_HT_FD,P4_HT_LD,P4_HT_PO,P4_HT_PS,P4_LD,P4_ST_FD,P4_ST_GOV,P4_ST_LD,P4_ST_PO,P4_ST_PS,P4_ST_PT01,P4_ST_TT01,class
0.10178,1.45618,403.78854,985.37353,32.59527,99.27968,2832.70654,36.48127,100,99.91608,0,-1.87531,50.06721,51.14135,162.54427,806.12183,1981.77331,2832.70654,240.52705,987.83667,8.33608,8.23364,402.4028,38.41671,38.24768,12,12.25433,1.33682,0.2771,540833,540833,36.38305,39.86205,28.02987,54112,724.57275,763.19324,782,781.94721,11.95535,-3.5361,-1.3164,3.0639,5.6195,-26,3584,12672,14535,195,0.00101,69.30701,57.5448,0,429.21729,-0.00159,18896,359.42926,349.3562,0,10029,27627,0
0.10178,1.4632,403.78854,985.37353,32.59527,99.29343,2834.53149,36.49882,100,99.91608,0,-1.87531,50.09214,51.14135,163.30716,809.60095,1985.01575,2834.53149,241.28999,988.27142,8.37978,8.23364,402.45392,38.51152,38.24768,12,12.25433,1.33606,0.27557,540833,540833,36.38305,39.87732,28.02821,54120,707.82471,763.19324,785,784.83997,11.89938,-3.7542,-1.3008,3.3529,5.8563,-26,3408,12896,14508,179,0.00101,69.71933,58.88312,0,430.70026,0.00022,18935,360.5686,350.6944,0,10030,27627,0
0.10178,1.46991,403.78854,985.37353,32.59527,99.32262,2839.5852,36.5156,100,99.91608,0,-1.87531,50.01097,51.14135,163.49793,811.34033,1978.53088,2839.5852,241.09929,987.40167,8.30403,8.23364,402.35165,38.6101,38.24768,12,12.26196,1.33606,0.27481,540833,540833,36.39831,39.86205,28.02818,54106,712.90894,763.19324,788,788.30975,11.81854,-3.6998,-1.1159,3.8555,6.058,-26,3232,13120,14486,142,0.00072,70.11719,59.93201,0,435.36603,-0.00116,19080,362.66638,352.37628,0,10029,27627,0
0.10178,1.47525,403.78854,985.37353,32.59527,99.3499,2841.97168,36.52895,100,99.91608,0,-1.87531,50.01416,51.14135,162.92567,811.77527,1978.14929,2841.97168,240.90852,989.14117,8.33505,8.23364,402.45392,38.68771,38.24768,12,12.25433,1.33682,0.27481,540833,540833,36.38305,39.86205,28.03257,54112,725.37231,763.19324,787,787.39539,11.81603,-3.3008,-0.8647,4.1991,6.0601,-26,3072,13312,14481,118,0.00072,70.45718,60.90857,0,433.99164,-0.00188,19106,363.51636,352.97308,0,10030,27627,0
0.10178,1.47678,403.78854,985.37353,32.59527,99.35246,2837.19873,36.53277,100,99.91608,0,-1.87531,50.0191,51.14135,161.20906,810.47052,1975.8606,2837.19873,240.90852,988.70636,8.33468,8.23364,402.45392,38.7877,38.65966,12,12.26196,1.34064,0.27481,540833,540833,36.39831,39.87732,28.02821,54152,728.79028,763.19324,785,784.57227,11.86388,-2.873,-0.7366,4.0951,5.7988,-26,2912,13504,14461,105,0.00072,70.86951,61.74048,0,435.74579,-0.00166,19168,364.3302,354.20282,0,10031,27627,0
0.10178,1.48318,403.78854,985.37353,32.59527,99.39876,2836.91797,36.54879,100,99.91608,0,-1.87531,50.0075,51.14135,168.64778,806.55664,1985.58801,2836.91797,241.09929,988.27142,8.33455,8.23364,402.4028,38.85688,39.60571,12,12.26196,1.34827,0.27405,540833,540833,36.38305,39.90783,28.02385,54136,714.82544,763.19324,787,787.41925,11.95949,-2.6892,-0.8711,3.4518,5.4019,-27,2768,13680,14429,75,0.00072,71.18778,62.59039,0,436.19794,-0.00022,19201,364.00464,355.17938,0,10031,27627,0
0.10178,1.48624,403.78854,985.37353,32.59527,99.40731,2835.2334,36.55642,100,99.91608,0,-1.87531,49.97765,51.14135,167.88483,823.51697,1990.16577,2835.2334,240.90852,988.27142,8.3251,8.23364,402.505,38.90565,39.65912,12,12.26196,1.34979,0.27557,540833,540833,36.39831,39.89258,28.02645,54112,728.86963,763.19324,784,784.30682,11.99877,-3.0684,-1.153,3.0043,5.3678,-26,2632,13840,14420,57,0.00072,71.45544,63.38617,0,436.36066,0.00109,19163,364.00464,355.34216,0,10037,27627,0
0.10178,1.48929,403.78854,985.37353,32.59527,99.44716,2842.39282,36.56405,100,99.90845,0,-1.86768,49.98258,51.14135,169.21995,821.77741,1980.81958,2842.39282,241.09929,988.70636,8.32447,8.23364,402.505,38.97856,39.65912,12,12.26196,1.34903,0.27481,540833,540833,36.38305,39.90783,28.02645,54101,732.2876,763.19324,783,782.9873,11.9595,-3.5052,-1.307,3.0504,5.5979,-26,2504,14000,14397,47,0.00051,71.70862,64.32654,0,438.34998,7.00E-05,19254,365.9035,356.95166,0,10048,27627,0
0.10178,1.49127,403.78854,985.37353,32.59527,99.45444,2845.76196,36.56901,100,99.91608,0,-1.88294,49.95272,51.14135,169.79215,824.82147,1989.59351,2845.76196,240.52705,988.27142,8.30634,8.23364,402.60727,39.06532,39.66674,12,12.26196,1.34979,0.27557,540833,540833,36.39831,39.89258,28.02906,54125,718.25562,763.19324,785,785.29962,11.90542,-3.7461,-1.3144,3.312,5.8296,-26,2376,14144,14358,19,0.00072,71.96903,64.99567,0,440.50207,0.00051,19242,367.22369,357.18677,0,10050,27627,0
0.10178,1.49356,403.78854,985.37353,32.59527,99.49355,2838.8833,36.57473,100,99.90845,0,-1.87531,49.99418,51.14135,166.54968,826.1261,1963.2721,2838.8833,240.52705,988.70636,8.34059,8.23364,402.60727,39.15281,39.65912,12,12.26196,1.34827,0.27634,540833,540833,36.38305,39.89258,28.02905,54122,714.78272,763.19324,790,790.05615,11.81142,-3.6543,-1.0721,3.9218,6.0693,-26,2256,14272,14338,8,0.00051,72.22946,65.71905,0,439.57971,-0.00152,19332,367.60339,358.10907,0,10050,27627,0
0.10178,1.49722,403.78854,985.37353,32.59527,99.50629,2845.34082,36.58389,100,99.90845,0,-1.87531,49.98607,51.14135,166.74039,818.73328,1992.83594,2845.34082,240.90852,987.40167,8.343,8.23364,402.65839,39.24976,39.66674,12,12.25433,1.3475,0.27481,540833,540833,36.39831,39.90783,28.03169,54104,714.73389,763.19324,785,785.12744,11.82461,-3.1607,-0.7955,4.1935,5.9542,-26,2144,14400,14316,-10,0.00051,72.43201,66.27966,0,439.45312,0.00036,19346,366.98859,359.06757,0,10047,27627,0
0.10178,1.50012,403.78854,985.37353,32.59527,99.54849,2825.96826,36.59113,100,99.90845,0,-1.87531,49.94143,51.14135,166.1682,819.16809,1981.20117,2825.96826,241.09929,987.40167,8.30158,8.23364,402.60727,39.35212,39.65912,12,12.25433,1.34903,0.27557,540833,540833,36.39831,39.90783,28.03341,54127,728.73535,763.19324,783,783.06732,11.87625,-2.7706,-0.7081,3.9905,5.6756,-26,2032,14512,14274,-17,0.00051,72.64902,66.82214,0,441.60516,0.0008,19416,369.97253,360.27918,0,10040,27627,0
0.10178,1.50439,403.78854,985.37353,32.59527,99.56448,2847.7273,36.60181,100,99.90845,0,-1.87531,49.91157,51.14135,165.78673,817.86346,1982.15491,2847.7273,240.14566,988.27142,8.29103,8.23364,402.55612,39.44178,39.65912,12,12.25433,1.34903,0.27481,540833,540833,36.39831,39.90783,28.02905,54144,706.01196,763.19324,790,789.72754,11.96291,-2.6699,-0.8463,3.4372,5.3775,-26,1936,14624,14260,-23,0.00051,72.82263,67.54559,0,442.41901,-0.00015,19501,369.23102,361.00263,0,10043,27627,0
0.10178,1.50806,403.78854,985.37353,32.59527,99.59444,2839.16406,36.61097,100,99.90845,0,-1.87531,49.98955,51.14135,167.88483,816.99371,1972.99939,2839.16406,241.48076,988.70636,8.38536,8.23364,402.70947,39.5253,39.65912,12,12.25433,1.34979,0.27481,540833,540833,36.41358,39.92309,28.02818,54128,707.83081,763.19324,786,786.13989,11.9906,-3.1623,-1.1802,2.9607,5.369,-26,1832,14720,14223,-23,0.00051,73.00348,68.05194,0,440.99036,0.00015,19426,369.32147,360.9483,0,10048,27627,0
0.10178,1.50882,403.78854,985.37353,32.59527,99.61771,2839.86597,36.61288,100,99.91608,0,-1.87531,49.85707,51.14135,166.93117,821.77741,1977.38648,2839.86597,240.52705,986.5321,8.24221,8.23364,402.60727,39.63564,39.65912,12,12.25433,1.34903,0.27481,540833,540833,36.39831,39.92309,28.03166,54128,691.90063,763.19324,789,788.5332,11.92716,-3.646,-1.2955,3.1744,5.697,-26,1744,14816,14201,-23,0.00072,73.1409,68.52216,0,439.05524,0.00398,19396,365.32477,360.82178,0,10050,27627,0
0.10178,1.51538,403.78854,985.37353,32.59527,99.64037,2833.12744,36.62928,100,99.91608,0,-1.87531,49.93158,51.14135,166.74039,819.60309,1979.67529,2833.12744,241.48076,989.57611,8.34102,8.23364,402.65839,39.72724,39.65912,12,12.25433,1.34827,0.27481,540833,540833,36.42883,39.93835,28.02997,54104,711.2915,763.19324,786,785.92706,11.84924,-3.7637,-1.1866,3.6626,5.9785,-26,1656,14880,14179,-23,0.00123,73.03964,69.01044,0,431.2066,0.00383,19211,358.25378,357.81976,0,10050,27627,0
0.10178,1.5163,403.78854,985.37353,32.59527,99.68037,2836.35644,36.63157,100,99.91608,0,-1.87531,49.83215,51.14135,168.2663,819.16809,1977.57715,2836.35644,240.90852,987.40167,8.24644,8.23364,402.60727,39.76201,39.65912,12,12.26196,1.34903,0.27557,540833,540833,36.41358,39.95361,28.02642,54112,707.80029,763.19324,787,787.30518,11.80947,-3.5319,-0.9808,4.0492,6.0561,-26,1568,14896,14149,-24,0.00101,72.72137,69.42633,0,424.15362,0.00174,19181,352.30395,356.30066,0,10044,27627,0
0.10178,1.50623,403.78854,985.37353,32.59527,99.64522,2838.04102,36.60639,100,99.91608,0,-1.87531,49.87013,51.14135,166.3589,822.64716,1972.42725,2838.04102,240.71783,989.57611,8.3017,8.23364,402.70947,39.79132,39.65912,12,12.26196,1.34903,0.27481,540833,540833,36.42883,39.93835,28.02476,54128,725.32959,763.19324,786,785.66376,11.82761,-3.1409,-0.7912,4.1979,5.9534,-26,1536,14912,14131,-23,0.00101,72.27286,69.6253,0,416.81134,0.00354,18960,344.18402,353.06354,0,10042,27627,0
0.10178,1.49753,403.78854,985.37353,32.59527,99.65616,2836.49683,36.58465,100,99.91608,0,-1.87531,49.8768,51.14135,163.30716,818.29828,1967.84973,2836.49683,241.09929,988.27142,8.30165,8.23364,402.70947,39.82231,39.66674,12,12.26196,1.34979,0.27557,540833,540833,36.41358,39.95361,28.02213,54112,718.31055,763.19324,785,784.89142,11.88404,-2.7565,-0.7149,3.9697,5.6657,-26,1456,14896,14097,-23,0.00101,71.69415,69.73383,0,409.95734,0.00101,18871,339.77136,350.89337,0,10050,27627,0
0.10178,1.48929,403.78854,985.37353,32.59527,99.63562,2832.70654,36.56405,100,99.91608,0,-1.87531,49.83042,51.14135,162.35349,811.34033,1966.13294,2832.70654,241.09929,987.83667,8.2664,8.23364,402.70947,39.81954,39.66674,12,12.26196,1.34827,0.27481,540833,540833,36.42883,39.95361,28.02645,54128,709.375,763.19324,788,787.71271,11.96383,-2.6823,-0.8521,3.408,5.3518,-26,1384,14848,14073,-23,0.00101,71.02142,69.73383,0,402.39801,0.00354,18689,331.2898,348.05414,0,10050,27627,0
0.10178,1.47617,403.78854,985.37353,32.59527,99.63071,2829.3374,36.53124,100,99.91608,0,-1.88294,49.81708,51.14135,165.02377,809.16596,1980.62903,2829.3374,241.09929,988.70636,8.26319,8.23364,402.86282,39.83546,39.66674,12,12.26196,1.34903,0.27481,540833,540833,36.42883,39.95361,28.02902,54112,714.86206,763.19324,784,784.08984,11.99971,-2.9901,-1.0988,3.0215,5.3294,-26,1312,14784,14043,-23,0.00101,70.09549,69.6253,0,398.72687,0.00181,18519,325.10492,344.85315,0,10044,27627,0
0.10178,1.46564,403.78854,985.37353,32.59527,99.59882,2828.07373,36.50492,100,99.90845,0,-1.87531,49.80375,51.14135,168.07553,815.25421,1969.94788,2828.07373,240.90852,988.70636,8.23478,8.23364,402.81174,39.81004,39.66674,12,12.25433,1.34827,0.27557,540833,540833,36.44409,39.96886,28.02902,54126,707.8125,763.19324,783,783.18933,11.96749,-3.4355,-1.2849,3.0161,5.5391,-27,1248,14720,14023,-24,0.00101,69.30701,69.42633,0,391.11328,0,18380,321.32526,341.81494,0,10047,27627,0
0.10178,1.45038,403.78854,985.37353,32.59527,99.56638,2838.74292,36.46677,100,99.90845,0,-1.87531,49.80868,51.14135,165.21454,822.21222,1987.49548,2838.74292,241.09929,988.70636,8.25687,8.23364,402.91394,39.81746,39.66674,12,12.25433,1.3475,0.27481,540833,540833,36.42883,39.98413,28.02993,54104,707.82471,763.19324,789,789.22003,11.88044,-3.7848,-1.2792,3.4513,5.8982,-26,1184,14640,13987,-23,0.00072,68.48956,69.19128,0,386.14008,-0.00087,18265,316.9126,339.17462,0,10047,27627,0
0.10178,1.44138,403.78854,985.37353,32.59527,99.53052,2830.88159,36.44427,100,99.90845,0,-1.87531,49.77883,51.14135,166.1682,815.68915,1987.30456,2830.88159,241.28999,988.27142,8.22029,8.23364,402.86282,39.83036,39.65912,12,12.25433,1.3475,0.27557,540833,540833,36.44409,39.96886,28.02997,54126,711.40747,763.19324,790,789.97369,11.80928,-3.5255,-0.9751,4.0579,6.071,-27,1128,14544,13959,-24,0.00072,67.67215,68.77527,0,378.52643,0.00166,18082,312.86169,336.11835,0,10044,27627,0
0.10178,1.4342,403.78854,985.37353,32.59527,99.52773,2843.79663,36.42634,100,99.90845,0,-1.87531,49.74723,51.13373,166.1682,817.86346,1977.95874,2843.79663,240.71783,988.70636,8.20668,8.23364,402.86282,39.81043,39.66674,12,12.25433,1.34903,0.27481,540833,540833,36.45935,39.96886,28.02558,54120,718.41431,763.19324,787,787.02338,11.84117,-3.0374,-0.7469,4.1807,5.8894,-27,1072,14448,13940,-23,0.00072,66.83304,68.44977,0,373.20966,0.00072,17911,308.53949,332.97162,0,10043,27627,0
0.10178,1.42215,403.78854,985.37353,32.59527,99.47981,2843.65625,36.3962,100,99.90845,0,-1.87531,49.78695,51.14135,166.1682,817.86346,1968.61255,2843.65625,241.09929,989.14117,8.25411,8.23364,402.91394,39.74761,39.65912,12,12.25433,1.34827,0.27481,540833,540833,36.44409,39.99939,28.02564,54120,700.84839,763.19324,786,785.70715,11.90433,-2.6929,-0.7208,3.845,5.5574,-26,1016,14352,13884,-24,0.00051,65.79138,68.01575,0,368.95978,0.00051,17668,303.67474,328.93878,0,10048,27627,0
0.10178,1.4046,403.78854,985.37353,32.59527,99.41294,2836.77759,36.35233,100,99.90845,0,-1.87531,49.74057,51.14135,164.83307,817.86346,1980.43811,2836.77759,241.48076,987.83667,8.20963,8.23364,402.76062,39.72173,39.65912,12,12.25433,1.34827,0.27481,540833,540833,36.4746,39.98413,28.02824,54110,703.72315,763.19324,786,785.77936,11.9726,-2.6963,-0.8904,3.3615,5.3554,-27,960,14224,13858,-24,0.00051,64.99567,67.54559,0,365.54181,-0.00051,17533,300.18451,326.38892,0,10048,27627,0
0.10178,1.39362,403.78854,985.37353,32.59527,99.38942,2829.89893,36.32487,100,99.91608,0,-1.87531,49.69071,51.14135,166.74039,814.8194,1985.20642,2829.89893,241.09929,988.70636,8.1951,8.23364,402.86282,39.69954,39.65912,12,12.25433,1.34827,0.27557,540833,540833,36.45935,39.99939,28.02304,54094,707.88574,763.19324,787,786.50281,11.99926,-2.9969,-1.1247,3.0417,5.3554,-27,912,14112,13842,-24,0.00051,64.18549,67.05731,0,359.41119,0.00224,17369,295.73566,323.74854,0,10048,27627,0
0.10178,1.38507,403.78854,985.37353,32.59527,99.32303,2838.60254,36.30351,100,99.91608,0,-1.87531,49.71043,51.14135,167.69405,819.16809,1974.14404,2838.60254,241.09929,989.57611,8.20688,8.23364,402.81174,39.66587,39.65912,12,12.26196,1.3475,0.27405,540833,540833,36.4746,40.0299,28.02649,54113,714.9353,763.19324,787,787.23059,11.96721,-3.4207,-1.3064,3.0203,5.5511,-27,872,14000,13814,-24,0.00029,63.41144,66.44244,0,355.66766,0.0008,17202,292.84216,320.43909,0,10043,27627,0
0.10178,1.37515,403.78854,985.37353,32.59527,99.2959,2842.11182,36.27871,100,99.91608,0,-1.87531,49.69709,51.14135,166.74039,821.34241,1983.29932,2842.11182,241.09929,988.70636,8.21125,8.23364,402.91394,39.5936,39.65912,12,12.25433,1.3475,0.27481,540833,540833,36.45935,39.99939,28.02821,54120,705.896,763.19324,785,785.48737,11.91331,-3.7385,-1.353,3.272,5.8152,-27,824,13136,13776,-24,0.02561,56.15597,69.60718,0,352.15924,-0.00333,17291,296.44098,320.43909,0,10039,27627,0
0.10178,1.35806,403.78854,985.37353,32.59527,99.21696,2833.96997,36.23598,100,99.91608,0,-1.87531,49.68376,51.14135,163.30716,819.16809,1986.7323,2833.96997,240.90852,988.70636,8.19069,8.23364,402.91394,39.55802,39.66674,12,12.26196,1.34979,0.27405,540833,540833,36.4746,40.01464,28.02909,54063,690.31372,763.19324,783,782.76807,11.84734,-3.7891,-1.2257,3.7121,6.0432,-27,784,11520,13731,-24,-0.00564,44.20573,64.29034,0,349.15729,-0.00571,17379,304.00031,321.32526,0,10043,27627,0
0.10178,1.35028,403.78854,985.37353,32.59527,99.18868,2840.70825,36.21653,100,99.91608,0,-1.87531,49.68869,51.14135,168.2663,811.34033,1987.30456,2840.70825,240.71783,988.70636,8.20411,8.23364,402.96509,39.56181,39.66674,12,12.26196,1.35132,0.27557,540833,540833,36.45935,40.0299,28.0299,54047,705.9021,763.19324,783,783.28986,11.81329,-3.6856,-1.1147,3.929,6.1068,-27,744,11024,13703,-24,0.00723,36.51622,56.07996,0,345.97436,-0.00514,17399,308.17786,321.65076,0,10042,27627,0
0.10178,1.35303,403.78854,985.37353,32.59527,99.15559,2843.23486,36.2234,100,99.91608,0,-1.88294,49.69536,51.14135,167.31264,822.64716,1982.53613,2843.23486,240.71783,988.27142,8.21079,8.23364,402.91394,39.57945,39.66674,12,12.26196,1.35055,0.27481,540833,540833,36.4746,40.0299,28.02558,54049,707.84912,763.19324,785,784.57532,11.8051,-3.6066,-1.0472,4.013,6.1179,-28,1312,9968,13710,-25,0.00202,30.15768,54.05456,0,340.13312,0.00022,17352,309.22668,321.922,0,10048,27627,0
0.10178,1.3576,403.78854,985.37353,32.59527,99.1585,2843.65625,36.23484,100,99.91608,0,-1.87531,49.68551,51.14135,165.59602,820.47284,1966.70508,2843.65625,240.71783,987.83667,8.218,8.23364,403.01621,39.60262,39.66674,12,12.26196,1.35132,0.27557,540833,540833,36.48986,40.06043,28.02902,54137,697.36328,763.19324,786,785.64105,11.80697,-3.5402,-1.0124,4.0763,6.1025,-28,1936,9232,13684,-25,0.00029,24.90598,47.30902,0,339.42786,-0.00087,17323,313.47656,321.61456,0,10050,27627,0
0.10178,1.36066,403.78854,985.37353,32.59527,99.12804,2840.14648,36.24247,100,99.90845,0,-1.87531,49.67565,51.14135,168.2663,816.55896,1969.18481,2840.14648,241.28999,987.83667,8.20027,8.23364,403.11844,39.57162,39.66674,12,12.25433,1.35132,0.27481,540833,540833,36.4746,40.04517,28.02298,54100,718.4021,763.19324,780,780.44208,11.81397,-3.2498,-0.8566,4.2128,6.0344,-27,2528,8480,13637,-24,0.0008,20.57292,44.08997,0,333.98438,0.00087,17322,314.03723,321.79541,0,10050,27627,0
0.10178,1.35455,403.78854,985.37353,32.59527,99.07278,2828.49487,36.22721,100,99.90845,0,-1.87531,49.61101,51.14135,167.50334,822.64716,1977.95874,2828.49487,241.48076,987.83667,8.12884,8.23364,403.22064,39.59007,39.66674,12,12.25433,1.35055,0.27634,540833,540833,36.48986,40.06043,28.0273,54092,714.86816,763.19324,784,783.65418,11.85799,-2.8771,-0.7422,4.1023,5.801,-27,3096,7808,13636,-24,-0.00065,16.99219,40.3103,0,332.39294,-0.00015,17285,315.79138,321.16248,0,10048,27627,0
0.10178,1.35776,403.78854,985.37353,32.59527,99.07095,2830.32007,36.23522,100,99.90845,0,-1.87531,49.57767,51.14135,168.07553,820.90759,1964.98852,2830.32007,240.90852,989.14117,8.08723,8.23364,403.06729,39.58528,39.66674,12,12.25433,1.34979,0.27405,540833,540833,36.4746,40.06043,28.02993,54102,709.36279,763.19324,781,781.13934,11.89828,-2.7096,-0.7467,3.8905,5.6196,-27,3368,7184,13625,-24,-0.00065,13.36806,37.14557,0,330.51215,-0.00058,17329,315.0318,321.43372,0,10053,27627,0
0.10178,1.35547,403.78854,985.37353,32.59527,99.02498,2836.77759,36.2295,100,99.90845,0,-1.87531,49.61566,51.14135,166.74039,822.21222,1975.28845,2836.77759,240.90852,989.57611,8.15625,8.23364,403.22064,39.60696,39.66674,12,12.25433,1.35055,0.27481,540833,540833,36.50513,40.07568,28.0221,54093,721.8811,763.19324,779,779.40973,11.93428,-2.65,-0.817,3.6087,5.4607,-27,3888,6592,13622,-24,-0.00116,11.03879,34.16162,0,327.02185,-0.0008,17275,315.6286,320.71039,0,10050,27627,0
0.10178,1.35837,403.78854,985.37353,32.59527,99.02258,2827.23144,36.23675,100,99.90845,0,-1.87531,49.60406,51.14135,168.07553,819.16809,1976.43274,2827.23144,237.85687,988.27142,8.1276,8.23364,403.11844,39.58001,39.66674,12,12.25433,1.35055,0.27481,540833,540833,36.48986,40.07568,28.02037,54094,702.41699,763.19324,783,783.09393,11.98982,-2.7686,-0.9758,3.2355,5.3398,-27,4392,6064,13622,-24,-0.00137,9.12183,31.43085,0,324.3634,0.00137,17244,315.28503,320.3125,0,10048,27627,0
0.10178,1.35318,403.78854,985.37353,32.59527,98.95312,2834.81226,36.22378,100,99.90845,0,-1.87531,49.8847,50.55389,167.12186,822.21222,1970.13855,2834.81226,233.27942,988.27142,8.4236,8.23364,403.16956,39.59894,39.66674,12,12.25433,1.35055,0.27481,540833,540833,36.50513,40.07568,28.03257,54094,714.86816,763.19324,785,785.33673,12.00006,-2.9678,-1.1073,3.0558,5.3595,-26,4864,5568,13615,-24,-0.00137,7.53038,28.33838,0,320.85504,0.00051,17165,313.72974,319.17316,0,10047,27627,0
0.10178,1.35654,403.78854,985.37353,32.59527,98.94983,2835.65454,36.23217,100,99.91608,0,-1.87531,50.33928,50.11902,167.69405,820.03784,1985.58801,2835.65454,232.51648,981.31366,8.86366,8.23364,403.22064,39.55466,39.65912,12,12.25433,1.35132,0.27557,540833,540833,36.48986,40.07568,28.02821,54102,713.00049,763.19324,784,783.5105,11.97965,-3.3334,-1.2821,2.9723,5.473,-26,5320,5104,13615,-23,-0.00166,6.21384,26.09595,0,319.62531,-0.00159,17158,312.39154,318.81146,0,10050,27627,0
0.10178,1.34753,403.78854,985.37353,32.59527,98.8844,2831.02197,36.20966,100,99.91608,0,-1.87531,50.47032,50.0885,168.83849,821.34241,1986.54175,2831.02197,232.70718,970.87707,8.98963,8.23364,403.37402,39.55315,39.66674,12,12.25433,1.35132,0.27557,540833,540833,36.50513,40.09094,28.02993,54091,711.35864,763.19324,781,780.56226,11.94686,-3.6054,-1.3492,3.0934,5.6532,-21,5744,4688,13609,-23,-0.00166,4.89003,24.05237,0,317.1839,-0.00029,17098,313.04254,317.76263,0,10047,27627,0
0.10178,1.3483,403.78854,985.37353,32.59527,98.87288,2842.39282,36.21157,100,99.91608,0,-1.87531,50.51701,50.09613,165.02377,823.95172,1976.05127,2842.39282,231.56285,969.13757,9.01667,8.23364,403.32291,39.54764,39.66674,12,12.25433,1.35132,0.27557,540833,540833,36.52039,40.1062,28.02561,54123,711.42578,763.19324,786,786.36108,11.89608,-3.7598,-1.3132,3.3686,5.8643,808,6144,4288,13598,-23,-0.00166,4.0437,22.13544,0,315.48395,-0.00058,17098,311.23407,317.43707,0,10046,27626,0
0.10178,1.34753,403.78854,985.37353,32.59527,98.82703,2843.09473,36.20966,100,99.90081,0,-1.86768,50.68979,50.09613,165.59602,815.25421,1981.96399,2843.09473,233.27942,969.57239,9.19883,8.23364,403.37402,39.53773,39.66674,12,12.26196,1.35055,0.27481,540833,540833,36.50513,40.09094,28.03419,54102,711.39526,763.19324,783,782.69629,11.82862,-3.7166,-1.1433,3.8351,6.0833,1450,6528,3920,13598,23,-0.00166,3.32753,20.39935,0,313.11487,-0.00043,17054,308.84692,316.44244,0,10047,27626,0
0.10178,1.34601,403.78854,985.37353,32.59527,98.77745,2835.37378,36.20585,100,99.91608,0,-1.88294,50.59906,50.19531,165.59602,816.55896,1987.49548,2835.37378,236.14031,966.96332,9.10884,8.23364,403.42511,39.50865,39.66674,12,12.26196,1.35055,0.27481,540833,540833,36.53564,40.1062,28.03338,54104,725.40894,763.19324,785,785.25421,11.81207,-3.4301,-0.9357,4.1298,6.0836,1858,6896,3600,13588,92,-0.00166,2.75607,18.4281,0,311.34259,-0.00015,16979,309.47992,315.3573,0,10047,27626,0
