FH,SH,TH,DY,Fb,OH,UP,DK,DJ,class
-1,-0.684211,-0.4,-0.5,-1,0.983609,0.981779,-1,0.978576,1
-0.6,-0.428571,-0.75,-0.75,-0.979014,-0.58879,0.399329,0.977379,0.692238,0
-0.142857,-0.894737,-0.6,-0.666667,-0.997449,-0.330411,0.935979,0.857386,0.922197,1
-1,-0.894737,-1,-1,-0.997449,0.289267,-1,0.971414,0.965372,1
-0.428571,-1,-0.6,-0.666667,-0.995748,-0.39048,0.99913,-1,0.969074,1
0.2,-1,-0.75,-0.75,-0.993704,-0.686219,0.999214,0.621443,0.906116,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.671279,0.998943,-0.54929,0.9904,1
-1,0.714286,0.5,0.5,-0.951731,-0.174047,0.856413,-1,0.540966,0
-1,-0.894737,-1,-1,-0.997449,-0.31852,-1,0.956404,0.943059,1
-1,0.142857,0,0,-0.981112,-0.433818,0.92755,-1,0.954182,1
-0.714286,-0.894737,-0.8,-0.833333,-0.988946,-0.374693,0.937314,0.368869,0.436151,0
-0.142857,-0.578947,-0.6,-0.5,-0.886905,-0.916579,0.985008,0.890008,0.905829,1
-1,-0.714286,-0.5,-0.5,-0.991606,-1,0.981074,-1,0.900325,1
-1,-0.428571,-0.5,-0.5,-1,-0.336278,0.999297,-1,0.995368,1
-0.428571,-1,-0.6,-0.666667,-0.995748,-0.381256,0.996511,-1,0.987048,1
-0.6,-0.428571,-0.75,-0.75,-0.979014,-0.584115,-0.017703,0.977379,0.730949,0
0.2,-0.714286,0,0,-0.995803,-0.168813,0.942683,-1,0.81553,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.679269,0.999107,-0.547406,0.992641,1
-0.2,-1,-1,-1,-0.993704,-0.900264,-1,0.955408,0.792021,1
-0.714286,-0.684211,-1,-1,-0.996599,-0.792814,0.925511,0.941438,0.927758,1
-1,-0.789474,-0.6,-0.666667,-0.995748,-0.013508,0.620138,-1,0.53094,0
-0.714286,-0.894737,-0.6,-0.666667,-0.988095,-0.598964,0.999022,-1,0.998375,1
-0.142857,-0.894737,-0.6,-0.666667,-0.997449,-0.340979,0.996302,0.98115,0.992153,1
-0.428571,-1,-0.6,-0.666667,-0.995748,-0.417318,0.999456,-1,0.996724,1
-0.714286,-0.789474,-0.6,-0.666667,-0.988946,-0.285364,0.973915,-0.127945,0.901663,1
-1,-0.789474,-0.6,-0.666667,-0.995748,-0.410667,0.606921,-1,0.519917,0
-1,0.714286,0.5,0.5,-0.951731,-0.087124,0.610833,-1,-0.207218,0
-1,0.714286,0.5,0.5,-0.951731,-0.251422,0.787413,-1,0.336357,0
-0.142857,-0.578947,-0.6,-0.5,-0.886905,-0.87896,0.986757,0.832897,0.856848,1
-1,-0.894737,-1,-1,-0.997449,0.290738,-1,0.961679,0.945291,1
-0.6,-0.428571,-1,-1,-0.979014,-0.59705,-1,0.946365,0.780687,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.677275,0.998482,-0.547406,0.988576,1
-1,-0.142857,-0.25,-0.25,-1,0.313583,0.999546,-1,0.999774,1
-1,0.142857,-0.25,-0.25,-0.993704,0.058609,0.982685,-0.543262,0.944542,1
0.6,-0.142857,-0.25,-0.25,-0.991606,-0.299763,0.983422,0.972817,0.932074,1
-1,-0.578947,-1,-1,-0.996599,-0.179466,-1,0.99317,0.978364,1
-1,0.714286,0.5,0.5,-0.951731,-0.361217,0.624261,-1,-0.167978,0
-0.142857,-0.684211,-1,-0.666667,-0.895408,-0.882231,0.623586,0.925541,0.857596,1
-0.142857,-0.684211,-0.8,-0.833333,-0.998299,-0.247909,0.921381,0.994794,0.987147,1
-1,-0.789474,-1,-1,-0.997449,-0.37239,-1,0.999393,0.997401,1
-1,-0.894737,-1,-1,-1,0.272289,-1,0.988467,0.985693,1
0.2,-0.714286,-0.75,-0.75,-0.987408,-0.031768,0.979592,0.656545,0.44523,0
-0.428571,-1,-0.6,-0.666667,-0.995748,-0.360071,0.997276,-1,0.991359,1
-1,-0.894737,-1,-1,-0.997449,0.276352,-1,0.94475,0.929026,1
-1,-0.714286,-0.25,-0.25,-0.972718,-0.48555,0.995947,-1,0.972615,1
-0.142857,-0.578947,-0.8,-0.833333,-0.998299,-0.210015,0.917733,0.994884,0.987543,1
-0.714286,-0.894737,-0.6,-0.666667,-0.997449,0.07255,0.997624,-1,0.996537,1
-0.428571,-1,-0.6,-0.666667,-0.995748,-0.428742,0.998706,-1,0.994259,1
-0.6,-0.428571,-1,-1,-0.979014,-0.59705,-1,0.946365,0.782944,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.682041,0.999588,-0.547406,0.997135,1
-0.428571,-1,-0.6,-0.666667,-0.995748,-0.390713,0.983521,-1,0.970911,1
-0.714286,-0.789474,-0.6,-0.666667,-0.994048,-0.510431,0.977818,0.475658,0.939891,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.669765,0.99903,-0.54929,0.99027,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.683075,0.999826,-0.547406,0.998574,1
0.142857,-1,-1,-0.833333,-0.895408,-0.904577,0.597204,0.204545,0.687803,0
-0.714286,-0.894737,-0.6,-0.666667,-0.988946,-0.608712,0.973721,-1,0.964787,1
-1,-0.789474,-0.8,-0.833333,-0.997449,0.284248,0.572357,-0.777773,0.490987,0
-1,-0.714286,-1,-1,-0.985309,-0.561888,-1,0.998791,0.984406,1
-1,-0.894737,0.8,0.5,-0.991497,-0.195786,0.990065,-1,0.985965,1
-0.142857,-0.684211,-0.8,-0.833333,-0.998299,-0.248202,0.923074,0.994751,0.973065,1
-0.142857,-0.578947,-0.6,-0.5,-0.886905,-0.881265,0.476561,0.651648,0.45868,0
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.682592,0.998517,-0.547406,0.990695,1
-0.2,-0.714286,-0.75,-0.75,-0.991606,-0.436619,0.815411,0.314205,-0.947062,0
-0.142857,-1,-1,-1,-0.995748,-0.322568,-1,0.964647,0.951887,1
0.2,-1,-0.25,-0.25,-0.989507,-0.674564,0.997175,-1,0.971002,1
-1,-0.684211,-0.4,-0.5,-0.993197,-0.241254,0.999074,-1,0.997588,1
-1,-0.684211,-0.4,-0.5,-1,0.950655,0.944131,-1,0.940489,1
-0.142857,-0.684211,-0.8,-0.833333,-0.998299,-0.298686,0.921328,0.994497,0.983977,1
0.2,-1,-0.75,-0.75,-0.993704,-0.702504,0.997745,0.293911,0.475305,0
-0.714286,-0.894737,-0.6,-0.666667,-0.988946,-0.598539,0.986744,-1,0.982523,1
-1,-0.789474,-1,-1,-0.997449,0.287112,-1,0.999437,0.998687,1
-1,-0.894737,-1,-1,-0.997449,-0.340709,-1,0.953328,0.919026,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.680094,0.99873,-0.54929,0.990507,1
-0.6,-0.428571,-0.75,-0.75,-0.991606,-0.491665,0.994678,0.3823,0.193189,0
-1,-0.789474,0.4,0.166667,-0.991497,-0.257516,0.994622,-1,0.990163,1
-0.714286,-0.894737,-0.6,-0.666667,-0.997449,-0.16493,0.999171,-1,0.996637,1
-0.428571,-1,-0.6,-0.666667,-0.995748,-0.427503,0.983019,-1,0.970931,1
0.2,-1,-0.75,-0.75,-0.993704,-0.696221,0.999293,0.55293,0.71389,0
-1,-0.684211,-0.6,-0.666667,-0.997449,0.358568,0.944415,-0.548714,0.928859,1
-1,0.428571,-0.75,-0.75,-0.991606,-0.326987,0.777076,0.992836,0.972933,1
-1,-0.684211,-0.6,-0.666667,-0.995748,-0.308662,0.98157,-0.426447,0.968125,1
-0.714286,-0.894737,-0.8,-0.833333,-0.994048,-0.577175,0.015632,0.991288,0.945637,1
-0.714286,-0.789474,-0.6,-0.666667,-0.977041,-0.488174,0.998997,0.997315,0.997434,1
-0.714286,-0.684211,-0.6,-0.666667,-0.994048,-0.322067,0.983228,0.957996,0.973966,1
-1,-0.142857,-0.25,-0.25,-1,0.247128,0.994623,-1,0.99244,1
0.2,-1,-0.75,-0.75,-0.993704,-0.699374,0.998787,0.361003,0.604407,0
-0.714286,-0.684211,-1,-1,-0.997449,-0.266676,0.610875,0.990171,0.987138,1
-0.428571,-0.789474,-0.6,-0.666667,-0.997449,-0.292289,0.996774,0.975682,0.990701,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.682172,0.999731,-0.547406,0.997564,1
-1,-0.789474,-1,-1,-0.997449,0.291691,-1,0.999536,0.998782,1
-1,-0.684211,-0.6,-0.666667,-0.994048,-0.350872,0.968053,-0.272588,0.769785,0
-0.142857,-0.789474,-1,-1,-0.995748,-0.266902,-1,0.994687,0.989426,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.681312,0.999452,-0.547406,0.993749,1
-0.714286,-0.684211,-1,-1,-0.997449,-0.304683,-1,0.920533,0.897347,1
0.6,-0.714286,-0.75,-0.5,-0.895068,-0.633137,0.953623,0.060199,0.70664,0
-1,-0.142857,-1,-1,-0.989507,-0.456423,0.517193,0.980832,0.82783,1
-1,-0.714286,-0.25,-0.25,-0.979014,-0.469107,0.995286,-1,0.963581,1
-0.6,-0.428571,-1,-1,-0.979014,-0.59705,-1,0.946365,0.779161,0
-1,-0.789474,-1,-1,-0.997449,0.284124,-1,0.999725,0.999474,1
-0.714286,-0.789474,0,-0.166667,-0.994048,-0.322164,0.975048,-1,0.967319,1
-0.6,-0.428571,-0.75,-0.75,-0.991606,-0.370187,0.999423,0.087916,0.879834,1
-0.6,-0.714286,-0.5,-0.5,-0.993704,-0.701307,0.993687,0.31894,0.81944,1
-1,-0.789474,-1,-1,-0.997449,-0.387165,-1,0.997178,0.985903,1
-1,-0.789474,-0.6,-0.666667,-0.995748,0.07843,0.763406,-1,0.707615,0
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.682936,0.998535,-0.547406,0.990061,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.685256,0.999456,-0.547406,0.993258,1
-0.714286,-0.894737,-0.8,-0.833333,-0.988095,-0.339837,0.980884,0.663117,0.83633,1
-1,-0.894737,-0.4,-0.5,-0.994898,-0.163708,0.9988,0.917226,0.990839,1
-1,-0.894737,-1,-1,-0.995748,-0.529269,-1,0.996414,0.986363,1
-1,-0.789474,-1,-1,-0.997449,0.286395,-1,0.999668,0.999308,1
-0.714286,-0.684211,-1,-1,-0.996599,-0.828792,-1,0.934424,0.919214,1
-0.6,-0.428571,-1,-1,-0.979014,-0.59705,-1,0.946365,0.783375,1
-0.142857,-0.894737,-1,-0.833333,-0.997449,-0.242263,0.998284,-0.777773,0.996789,1
-0.142857,-0.578947,-0.6,-0.5,-0.886905,-0.875483,0.516075,0.855692,0.755755,0
-1,-0.894737,-1,-1,-0.997449,0.270768,-1,0.983658,0.980455,1
-0.142857,-0.894737,-1,-1,-0.997449,-0.34808,-1,0.998662,0.995105,1
-0.714286,-0.789474,-0.6,-0.666667,-0.991497,-0.477787,0.976849,-0.064621,0.963619,1
-0.6,-0.714286,0,0,-0.966422,-0.500184,0.992906,-1,0.97615,1
-1,-0.684211,-0.4,-0.5,-0.993197,-0.391491,0.999202,-1,0.995842,1
-0.142857,-0.894737,-1,-1,-0.995748,-0.235481,-1,0.978943,0.955954,1
-1,0.714286,0.5,0.5,-0.951731,-0.323371,0.866471,-1,0.568597,0
-0.428571,-1,-0.6,-0.666667,-0.995748,-0.409335,0.980638,-1,0.970453,1
-1,-0.789474,0.4,0.166667,-0.991497,-0.249485,0.994622,-1,0.990174,1
-1,-0.142857,-0.25,-0.25,-1,0.42993,0.997407,-1,0.996548,1
-1,0.714286,0.5,0.5,-0.951731,-0.871008,0.825287,-1,0.370999,0
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.683334,0.999504,-0.547406,0.993928,1
-0.714286,-0.894737,-0.8,-0.833333,-0.988095,-0.334939,0.976932,0.486071,0.702473,0
0.2,-0.714286,0,0,-0.987408,-0.569505,0.984238,-1,0.913641,1
-0.428571,-1,-0.6,-0.666667,-0.995748,-0.145419,0.997629,-1,0.994009,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.68401,0.999772,-0.547406,0.273041,0
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.687228,0.998643,-0.547406,0.943377,1
0.6,-0.142857,-0.25,-0.25,-0.991606,-0.301368,0.983422,0.972817,0.93208,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.171086,0.999869,-0.547406,0.998594,1
0.6,-0.142857,-0.5,-0.5,-0.991606,-0.321637,0.983423,0.972818,0.931983,1
-0.714286,-0.894737,-0.8,-0.833333,-0.994048,-0.568042,-0.038147,0.991288,0.925987,1
0.2,-0.714286,-0.75,-0.75,-0.987408,-0.181345,0.983378,0.7024,0.503435,0
-1,-0.142857,-0.5,-0.5,-0.989507,-0.414578,0.999238,-0.460673,0.981519,1
-0.714286,-0.789474,-0.4,-0.5,-0.995748,-0.440231,0.995457,-1,0.993445,1
-0.714286,-0.894737,-0.6,-0.666667,-0.992347,-0.635327,0.85109,-1,0.789523,1
-1,-0.789474,-1,-1,-0.995748,-0.484702,-1,0.91936,0.899411,1
-1,-0.894737,-1,-1,-0.995748,-0.541659,-1,0.996202,0.987174,1
-1,-0.894737,-1,-1,-0.997449,-0.343124,-1,0.969038,0.947213,1
-0.428571,-1,-0.6,-0.666667,-0.995748,-0.415841,0.998923,-1,0.995228,1
-1,-0.894737,0.2,0,-1,-0.310684,0.999017,-1,0.978419,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.69254,0.999093,-0.547406,0.990878,1
-1,-0.142857,-0.25,-0.25,-0.983211,-0.549799,0.974981,-1,0.887742,1
0.142857,-0.578947,-1,-1,-0.997449,-0.390978,-1,0.993468,0.991388,1
-1,-0.428571,-0.5,-0.5,-0.993704,-0.515139,0.999364,0.998481,0.993585,1
-1,0.714286,0.5,0.5,-0.951731,-0.373339,0.866907,-1,0.56537,0
0.2,-0.714286,-0.75,-0.75,-0.987408,-0.099432,0.646361,0.898344,0.369352,0
-0.428571,-1,-0.6,-0.666667,-0.995748,-0.108071,0.996693,-1,0.992703,1
-1,-0.789474,-1,-1,-0.995748,-0.293895,-1,0.954078,0.944797,1
-0.6,-0.428571,-1,-1,-0.979014,-0.59705,-1,0.946365,0.780914,1
-1,-0.789474,-0.6,-0.666667,-0.997449,0.461399,0.999615,-1,0.998942,1
-0.714286,-0.789474,0,-0.166667,-0.994048,-0.322405,0.980999,-1,0.974915,1
-1,-0.894737,0.6,0.333333,-0.991497,-0.211939,0.982792,-1,0.975862,1
-1,-0.789474,-0.6,-0.666667,-0.995748,-0.382337,0.98204,-1,0.961672,1
-1,-0.142857,-0.5,-0.5,-0.989507,-0.428474,0.981825,-0.460673,0.802815,1
-1,-0.578947,-1,-1,-0.996599,-0.957059,-1,0.956788,0.945535,1
-1,-0.684211,0.2,0,-0.993197,-0.245916,0.980747,-0.460778,0.958625,1
-1,-0.789474,-1,-1,-0.997449,0.278497,-1,0.999377,0.998689,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.684406,0.999617,-0.547406,0.980567,1
-1,-0.789474,-0.6,-0.666667,-0.997449,0.47707,0.993565,-1,0.942439,1
0.142857,-0.894737,-1,-0.666667,-0.997449,-0.626872,0.288588,-0.345311,0.900488,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.681449,0.999042,-0.547406,0.751548,0
0.2,-1,-0.75,-0.75,-0.993704,-0.687673,0.954077,0.504188,0.820543,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.682976,0.99901,-0.547406,0.997124,1
-0.142857,-0.789474,-1,-1,-0.988095,0.07512,-1,0.661431,0.585774,0
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.684406,0.999617,-0.547406,0.994438,1
-0.428571,-1,-0.6,-0.666667,-0.995748,-0.427503,0.983019,-1,0.96397,1
-0.714286,-0.789474,-0.6,-0.666667,-0.990646,-0.438006,0.991988,0.503391,0.96955,1
-0.714286,-0.684211,-1,-1,-0.997449,-0.45274,-1,0.998418,0.997893,1
-1,-0.428571,-0.5,-0.5,-0.989507,-0.228942,0.985479,-1,0.955793,1
-1,-0.428571,-0.5,-0.5,-0.989507,-0.258939,0.807908,-1,0.392234,0
-0.6,-0.428571,-1,-1,-0.979014,-0.59705,-1,0.946365,0.779307,0
-0.714286,-0.894737,-0.6,-0.666667,-0.997449,0.060196,0.999498,-1,0.999315,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.679368,0.999455,-0.547406,0.992209,1
-1,0.714286,0.5,0.5,-0.951731,-0.395775,0.840499,-1,0.485529,0
-0.142857,-0.789474,-1,-1,-0.988095,0.170138,-1,0.874557,0.847367,1
0.2,-1,-0.75,-0.75,-0.993704,-0.704618,0.989683,0.530513,0.587861,0
-0.6,-0.428571,-0.75,-0.75,-0.991606,-0.400628,0.997795,0.230971,0.364451,0
-1,-0.894737,-1,-1,-0.997449,-0.370761,-1,0.971141,0.951956,1
-1,-0.789474,0.4,0.166667,-0.991497,-0.250898,0.994622,-1,0.990168,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.678938,0.999178,-0.54929,0.994291,1
-0.142857,-0.578947,-0.6,-0.5,-0.886905,-0.873331,0.477023,0.900014,0.691626,0
-0.714286,-0.894737,-0.8,-0.833333,-0.985544,-0.330421,0.967155,0.647788,0.783897,1
0.2,-0.714286,-0.75,-0.75,-0.987408,-0.451531,0.985218,0.819627,0.769745,0
-1,-0.894737,-1,-1,-0.997449,-0.31852,-1,0.956404,0.945257,1
-0.6,-0.428571,-1,-1,-0.979014,-0.59705,-1,0.946365,0.782847,1
-1,-0.789474,-0.6,-0.666667,-0.997449,0.462298,0.999668,-1,0.996721,1
-0.428571,-1,-0.6,-0.666667,-0.995748,-0.424315,0.981058,-1,0.964406,1
-1,-0.894737,-0.4,-0.5,-0.994048,-0.37097,0.999632,-1,0.999076,1
0.2,-1,-0.25,-0.25,-0.989507,-0.674564,0.997175,-1,0.956738,1
-0.6,-0.714286,-0.5,-0.5,-0.991606,-0.709622,0.994633,0.503882,0.817744,1
-1,-0.789474,-1,-1,-0.995748,-0.322406,-1,0.908671,0.8853,1
-0.714286,-0.894737,-0.6,-0.666667,-0.997449,0.063609,0.997025,-1,0.996016,1
-1,-0.684211,-0.6,-0.666667,-0.997449,0.394296,0.94493,-0.547025,0.929462,1
-0.428571,-1,-0.6,-0.666667,-0.992347,-0.097353,0.998097,-1,0.995228,1
-0.714286,-0.894737,-0.6,-0.666667,-0.992347,-0.652863,0.897363,-1,0.792079,1
0.2,-0.714286,0,0,-0.987408,-0.568227,0.984502,-1,0.91425,1
0.2,-0.714286,0,0,-0.987408,-0.454318,0.984831,-1,0.9102,1
0.2,-0.714286,0,0,-0.995803,-0.257852,0.945736,-1,0.820283,1
-0.428571,-1,-0.6,-0.666667,-0.995748,-0.419209,0.143351,-1,-0.021144,0
-0.714286,-0.894737,-0.6,-0.666667,-0.997449,-0.13938,0.992743,-1,0.980056,1
-0.6,-0.714286,0,0,-0.966422,-0.517003,0.992601,-1,0.974458,1
-0.2,-1,-1,-1,-0.993704,-0.899962,-1,0.959659,0.804858,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.67877,0.999916,-0.54929,0.999166,1
-0.714286,-0.894737,-0.8,-0.833333,-0.986395,-0.338091,0.982344,0.855811,0.928443,1
-0.714286,-0.684211,-1,-1,-0.996599,-0.753869,-1,0.93047,0.914576,1
-0.714286,-0.894737,-0.8,-0.833333,-0.994048,-0.577175,-0.02485,0.991288,0.948655,1
0.6,-0.142857,-0.25,-0.25,-0.991606,-0.303884,0.983422,0.972817,0.93207,1
-0.714286,-0.894737,-0.6,-0.666667,-0.989796,-0.590899,0.9997,-1,0.999494,1
-0.142857,-0.578947,-0.6,-0.5,-0.886905,-0.878474,0.517233,0.899561,0.765839,0
-1,-0.894737,-0.8,-0.833333,-0.997449,-0.668507,-0.777769,0.98106,0.990244,1
-0.714286,-0.684211,-1,-1,-0.996599,-0.793303,-1,0.938325,0.924122,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.67217,0.999456,-0.54929,0.991109,1
-1,-0.789474,-1,-1,-0.997449,0.282956,-1,0.99974,0.999454,1
-1,-0.428571,-0.5,-0.5,-1,-0.336278,0.999297,-1,0.997666,1
-1,-0.684211,-0.6,-0.666667,-0.997449,0.402305,0.950726,-0.547025,0.930798,1
-1,0.714286,0.5,0.5,-0.951731,-0.232638,0.843678,-1,0.500025,0
-1,-0.428571,-0.5,-0.5,-0.989507,-0.256105,0.88458,-1,0.631804,0
-0.714286,-0.894737,-0.6,-0.666667,-0.997449,-0.040346,0.999485,-1,0.998493,1
-0.714286,-0.684211,-1,-1,-0.997449,-0.354818,-1,0.833962,0.790321,1
-1,-0.789474,-1,-1,-0.997449,0.221841,-1,0.978953,0.951532,1
-0.714286,-0.789474,-0.6,-0.666667,-0.989796,-0.256084,0.952018,0.497837,0.531716,0
-0.142857,-0.789474,-1,-1,-0.995748,-0.266902,-1,0.994687,0.987388,1
-0.142857,-0.578947,-0.6,-0.5,-0.886905,-0.881265,0.476561,0.505898,0.405607,0
-1,-0.894737,-1,-1,-0.997449,-0.707924,-1,0.9871,0.996935,1
-0.428571,-0.789474,0.2,0,-0.990646,-0.399462,0.961612,-1,0.950697,1
-0.142857,-0.684211,-0.8,-0.833333,-0.998299,-0.248202,0.680757,0.994934,0.985184,1
-0.714286,-0.894737,-0.6,-0.666667,-0.997449,0.00755,0.985592,-1,0.981691,1
-0.6,-0.428571,-1,-1,-0.979014,-0.59705,-1,0.946365,0.781992,1
-1,-0.263158,-0.6,-0.666667,-0.995748,-0.39634,0.978182,0.782374,0.972731,1
-1,-0.142857,-0.25,-0.25,-1,0.253288,0.997927,-1,0.997465,1
-1,-0.578947,-0.4,-0.5,-0.998299,-0.291564,0.999006,0.009116,0.991917,1
0.2,-0.714286,-0.5,-0.5,-0.991606,-0.429173,0.98027,0.971164,0.928837,1
-0.714286,-0.684211,-1,-1,-0.997449,-0.341013,-1,0.856282,0.816411,1
-0.714286,-0.789474,-0.6,-0.666667,-0.991497,-0.514267,0.97924,0.491086,0.941141,1
0.2,-0.142857,-0.75,-0.5,-0.563484,-0.343459,0.799925,0.613149,0.341329,0
-1,-0.684211,-0.4,-0.5,-0.993197,-0.292279,0.999074,-1,0.997718,1
-0.2,-0.714286,-0.25,-0.25,-0.989507,-0.463444,0.998837,-1,0.983526,1
-1,-0.684211,-0.6,-0.666667,-0.997449,0.38223,0.95182,-0.549581,0.941006,1
-0.714286,-0.894737,-0.6,-0.666667,-0.988095,-0.6013,0.999611,-1,0.999298,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.685657,0.998474,-0.570057,0.989754,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.684613,0.999159,-0.547406,0.993441,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.679047,0.9995,-0.547406,0.993942,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.678608,0.999781,-0.547406,0.998098,1
-1,-0.684211,-0.6,-0.666667,-0.997449,0.391761,0.95382,-0.561375,0.934345,1
-1,-0.684211,-0.6,-0.666667,-0.994898,-0.254229,0.981487,-0.359814,0.971584,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.675798,0.998963,-0.547406,0.992633,1
-1,-0.789474,0.4,0.166667,-0.991497,-0.249204,0.994622,-1,0.990168,1
-1,-0.578947,-0.4,-0.5,-0.995748,-0.243176,0.970167,-0.426447,0.950346,1
0.142857,-0.578947,-1,-1,-0.997449,-0.396244,0.604319,0.992454,0.988321,1
-0.6,-0.428571,-1,-1,-0.979014,-0.59705,-1,0.946365,0.783737,1
-0.714286,-0.789474,-0.8,-0.833333,-0.997449,-0.390746,0.977581,0.99956,0.991776,1
-1,-0.684211,-1,-1,-0.996599,-0.294332,-1,0.980045,0.970294,1
-1,-0.894737,0.2,0,-0.991497,-0.312001,0.994598,-1,0.990084,1
-0.428571,-0.789474,0.2,0,-0.991497,-0.881859,0.981449,-1,0.966814,1
-0.428571,-0.473684,0,-0.166667,-0.886905,-0.875587,0.986295,0.901068,0.911896,1
-0.714286,-0.894737,-0.6,-0.666667,-0.997449,-0.063334,0.999461,-1,0.998313,1
-1,-0.789474,-0.6,-0.666667,-0.997449,0.450126,0.999665,-1,0.99911,1
-1,-0.894737,-0.2,-0.333333,-0.994898,-0.23096,0.998992,0.955448,0.976703,1
-1,-0.789474,-0.6,-0.666667,-0.995748,-0.015625,0.61699,-1,0.527795,0
-0.6,0.142857,0,0,-1,-0.336667,0.999069,-0.77773,0.992082,1
-1,-0.894737,0.8,0.5,-0.991497,-0.178259,0.992726,-1,0.990057,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.678655,0.999165,-0.54929,0.993217,1
-0.714286,-0.894737,-0.8,-0.833333,-0.994048,-0.577175,-0.064892,0.991288,0.94389,1
-0.714286,-0.789474,-0.6,-0.666667,-0.994048,-0.260593,0.976995,-0.084761,0.942516,1
-0.142857,-0.578947,-0.6,-0.5,-0.886905,-0.88202,0.559663,0.896293,0.682929,0
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.67155,0.999306,-0.547406,0.986203,1
-1,0.714286,0.5,0.5,-0.951731,-0.431539,0.867778,-1,0.565369,0
-0.714286,-0.894737,-0.6,-0.666667,-0.990646,-0.611467,0.967918,-1,0.959245,1
-0.714286,-0.894737,-0.6,-0.666667,-0.997449,0.277907,0.984752,-1,0.98175,1
-1,-0.789474,0.4,0.166667,-1,-0.25315,0.998871,-1,0.963886,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.683489,0.999554,-0.547406,0.753725,0
-1,-0.789474,0.4,0.166667,-0.991497,-0.25315,0.994622,-1,0.990167,1
-0.142857,-0.789474,-1,-1,-0.988946,0.101933,-1,0.865653,0.834192,1
-0.6,-0.428571,-0.75,-0.75,-0.991606,-0.366047,0.999791,0.472897,0.92019,1
-0.428571,-1,-0.6,-0.666667,-0.995748,-0.39048,0.99913,-1,0.986055,1
-0.6,-0.428571,-1,-1,-0.979014,-0.594091,-1,0.957812,0.825675,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.68076,0.999343,-0.547406,0.992591,1
-1,-0.789474,-1,-1,-0.997449,-0.391641,-1,0.999309,0.996714,1
-1,-0.789474,-1,-1,-0.997449,0.280398,-1,0.999338,0.998406,1
-0.428571,-1,-0.6,-0.666667,-0.995748,-0.421885,0.998476,-1,0.992748,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.682408,0.999576,-0.547406,0.994269,1
-0.428571,-1,-0.6,-0.666667,-0.995748,-0.427036,0.982857,-1,0.972973,1
-0.714286,-0.684211,-1,-1,-0.997449,-0.325681,-1,0.816498,0.767738,0
-0.6,-0.428571,-1,-1,-0.979014,-0.59705,-1,0.946365,0.782919,1
-0.142857,-0.578947,-0.6,-0.5,-0.886905,-0.865283,0.517233,0.898181,0.754461,0
0.6,-0.714286,-0.75,-0.5,-0.895068,-0.633137,0.953183,0.060199,0.832246,1
-0.714286,-0.789474,0.2,0,-0.994048,-0.273953,0.956526,0.017859,0.979401,1
-1,-0.894737,-0.8,-0.833333,-0.996599,-0.370115,0.999187,0.955773,0.97427,1
-1,-0.789474,-1,-1,-0.997449,0.27912,-1,0.99943,0.998484,1
-0.714286,-0.684211,-1,-1,-0.996599,-0.895483,-1,0.914019,0.89519,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.687228,0.998643,-0.547406,0.962341,1
0.2,-0.714286,-0.75,-0.75,-0.987408,-0.301366,0.92271,0.520836,-0.324395,0
-0.142857,-1,-0.4,-0.5,-0.990646,-0.335098,0.997281,-1,0.989649,1
